gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
5070,111,2014,2014-10-04 19:45:00,h,2,1.60095,22,4,10,9,2.0,0,W
5070,109,2014,2014-10-04 19:45:00,a,0,0.552252,10,2,25,2,5.0,0,L
5071,108,2014,2014-10-05 11:30:00,h,3,1.99387,21,12,18,12,0.0,0,W
5071,100,2014,2014-10-05 11:30:00,a,0,0.319965,7,2,25,4,4.0,0,L
5072,230,2014,2014-10-05 14:00:00,h,1,1.20463,12,2,26,6,2.0,0,L
5072,101,2014,2014-10-05 14:00:00,a,2,1.77324,14,5,12,3,2.0,1,W
5073,102,2014,2014-10-05 14:00:00,h,1,1.31389,16,3,19,3,3.0,0,W
5073,107,2014,2014-10-05 14:00:00,a,0,0.586952,9,1,14,4,3.0,0,L
5074,99,2014,2014-10-05 14:00:00,h,1,0.836953,14,3,10,7,3.0,0,D
5074,203,2014,2014-10-05 14:00:00,a,1,2.08506,7,5,12,1,3.0,0,D
5075,96,2014,2014-10-05 14:00:00,h,3,1.60341,13,9,22,4,2.0,1,W
5075,104,2014,2014-10-05 14:00:00,a,2,1.67343,12,6,12,1,1.0,1,L
5076,98,2014,2014-10-05 17:00:00,h,3,3.04854,20,5,14,5,4.0,1,W
5076,95,2014,2014-10-05 17:00:00,a,2,1.76638,8,2,15,5,3.0,1,L
5077,110,2014,2014-10-05 19:45:00,h,3,2.12016,15,8,12,2,2.0,0,W
5077,106,2014,2014-10-05 19:45:00,a,0,0.617229,14,4,17,5,3.0,0,L
5078,105,2014,2014-10-05 19:45:00,h,2,3.28365,24,9,17,9,3.0,0,W
5078,113,2014,2014-10-05 19:45:00,a,1,0.414036,8,2,16,2,3.0,0,L
5079,95,2014,2014-10-18 17:00:00,h,3,1.39349,14,8,12,6,1.0,0,W
5079,109,2014,2014-10-18 17:00:00,a,0,0.324071,11,3,13,2,1.0,0,L
5080,104,2014,2014-10-18 19:45:00,h,1,0.761956,7,2,14,2,2.0,0,D
5080,98,2014,2014-10-18 19:45:00,a,1,1.94022,19,6,15,6,2.0,1,D
5081,110,2014,2014-10-19 11:30:00,h,0,0.570608,15,2,11,6,1.0,0,L
5081,96,2014,2014-10-19 11:30:00,a,2,1.86,10,5,24,4,5.0,0,W
5082,100,2014,2014-10-19 14:00:00,h,2,0.995603,13,4,16,12,5.0,0,W
5082,203,2014,2014-10-19 14:00:00,a,1,1.13078,4,2,16,3,3.0,1,L
5083,94,2014,2014-10-19 14:00:00,h,1,1.52745,21,7,10,8,2.0,1,L
5083,111,2014,2014-10-19 14:00:00,a,3,2.17899,12,5,15,5,1.0,0,W
5084,107,2014,2014-10-19 14:00:00,h,1,1.37374,17,3,11,3,2.0,0,W
5084,230,2014,2014-10-19 14:00:00,a,0,0.306658,6,1,18,1,3.0,0,L
5085,116,2014,2014-10-19 14:00:00,h,2,1.51712,13,4,19,8,3.0,0,D
5085,102,2014,2014-10-19 14:00:00,a,2,2.72172,13,8,15,0,5.0,1,D
5086,113,2014,2014-10-19 14:00:00,h,1,1.39322,23,5,16,8,3.0,0,W
5086,99,2014,2014-10-19 14:00:00,a,0,0.920075,11,3,8,5,2.0,0,L
5087,106,2014,2014-10-19 19:45:00,h,2,1.55031,22,5,8,6,2.0,0,D
5087,105,2014,2014-10-19 19:45:00,a,2,1.09733,13,5,12,4,3.0,0,D
5088,101,2014,2014-10-20 19:45:00,h,1,0.637598,12,3,16,10,3.0,0,D
5088,108,2014,2014-10-20 19:45:00,a,1,1.57434,9,4,13,4,1.0,0,D
5089,108,2014,2014-10-25 14:00:00,h,0,0.456529,9,5,10,6,2.0,0,L
5089,116,2014,2014-10-25 14:00:00,a,4,1.4998,15,6,23,6,2.0,0,W
5090,230,2014,2014-10-25 17:00:00,h,1,0.763954,11,4,19,7,4.0,0,L
5090,104,2014,2014-10-25 17:00:00,a,3,1.64283,8,3,16,3,2.0,0,W
5091,102,2014,2014-10-25 19:45:00,h,0,1.22488,12,2,14,6,2.0,0,D
5091,95,2014,2014-10-25 19:45:00,a,0,1.23266,20,4,12,14,3.0,0,D
5092,99,2014,2014-10-26 14:00:00,h,2,0.888024,15,4,16,5,2.0,0,W
5092,107,2014,2014-10-26 14:00:00,a,0,0.513206,14,3,15,7,1.0,0,L
5093,98,2014,2014-10-26 14:00:00,h,2,1.59355,20,5,8,6,2.0,0,W
5093,100,2014,2014-10-26 14:00:00,a,0,0.1661,6,1,10,1,1.0,0,L
5094,109,2014,2014-10-26 14:00:00,h,1,1.20366,14,5,23,4,2.0,1,L
5094,101,2014,2014-10-26 14:00:00,a,2,2.38033,14,4,22,7,3.0,0,W
5095,105,2014,2014-10-26 17:00:00,h,6,4.61346,27,16,11,14,1.0,0,W
5095,94,2014,2014-10-26 17:00:00,a,2,0.796178,8,6,7,3,1.0,0,L
5096,96,2014,2014-10-26 17:00:00,h,2,1.17164,12,7,13,3,2.0,0,W
5096,113,2014,2014-10-26 17:00:00,a,1,0.495408,15,4,9,6,1.0,0,L
5097,203,2014,2014-10-26 17:00:00,h,0,0.645724,8,2,20,2,5.0,1,L
5097,106,2014,2014-10-26 17:00:00,a,1,2.06734,18,6,15,3,1.0,0,W
5098,111,2014,2014-10-26 19:45:00,h,1,0.857287,15,2,13,5,2.0,0,D
5098,110,2014,2014-10-26 19:45:00,a,1,0.359683,12,2,13,4,2.0,0,D
5099,104,2014,2014-10-28 19:45:00,h,3,3.30543,23,6,9,6,2.0,0,W
5099,108,2014,2014-10-28 19:45:00,a,1,1.83984,16,6,12,3,3.0,0,L
5100,113,2014,2014-10-29 19:45:00,h,1,1.33422,15,4,11,4,1.0,0,W
5100,230,2014,2014-10-29 19:45:00,a,0,0.694268,10,2,17,7,3.0,1,L
5101,106,2014,2014-10-29 19:45:00,h,1,2.31775,17,5,11,4,2.0,0,W
5101,102,2014,2014-10-29 19:45:00,a,0,0.529139,10,4,19,4,2.0,0,L
5102,100,2014,2014-10-29 19:45:00,h,1,1.42598,16,6,15,4,2.0,0,W
5102,109,2014,2014-10-29 19:45:00,a,0,0.444825,15,3,17,3,1.0,0,L
5103,95,2014,2014-10-29 19:45:00,h,2,2.93622,16,6,11,7,1.0,0,W
5103,203,2014,2014-10-29 19:45:00,a,0,0.167116,4,1,13,3,1.0,0,L
5104,107,2014,2014-10-29 19:45:00,h,1,0.756052,7,2,18,4,3.0,1,D
5104,105,2014,2014-10-29 19:45:00,a,1,2.55253,18,6,12,5,2.0,0,D
5105,116,2014,2014-10-29 19:45:00,h,1,1.92852,15,5,13,6,3.0,0,D
5105,111,2014,2014-10-29 19:45:00,a,1,0.499723,13,3,13,4,2.0,0,D
5106,110,2014,2014-10-29 19:45:00,h,3,2.83189,27,9,15,4,2.0,0,W
5106,99,2014,2014-10-29 19:45:00,a,0,0.26723,5,1,14,2,3.0,0,L
5107,101,2014,2014-10-29 19:45:00,h,1,1.05735,4,3,22,1,2.0,0,W
5107,98,2014,2014-10-29 19:45:00,a,0,1.1507,16,4,17,13,4.0,0,L
5108,94,2014,2014-10-30 19:45:00,h,1,1.74791,11,3,13,2,2.0,0,D
5108,96,2014,2014-10-30 19:45:00,a,1,0.888443,10,3,14,3,2.0,1,D
5109,108,2014,2014-09-13 17:00:00,h,0,0.593046,16,4,4,7,0.0,0,L
5109,95,2014,2014-09-13 17:00:00,a,1,1.37321,8,3,10,0,1.0,0,W
5110,98,2014,2014-09-13 19:45:00,h,2,1.10828,18,7,13,4,0.0,0,W
5110,99,2014,2014-09-13 19:45:00,a,0,0.201525,9,1,14,6,1.0,0,L
5111,102,2014,2014-09-14 11:30:00,h,2,0.421195,8,4,18,3,3.0,0,W
5111,113,2014,2014-09-14 11:30:00,a,0,0.389513,8,0,17,5,4.0,0,L
5112,96,2014,2014-09-14 14:00:00,h,3,1.55271,17,6,26,7,3.0,0,W
5112,203,2014,2014-09-14 14:00:00,a,0,0.154651,7,1,10,1,1.0,0,L
5113,105,2014,2014-09-14 14:00:00,h,0,2.2055,33,9,14,15,2.0,0,L
5113,109,2014,2014-09-14 14:00:00,a,1,0.667533,7,1,12,2,2.0,0,W
5114,110,2014,2014-09-14 14:00:00,h,0,2.09923,22,6,13,12,1.0,0,D
5114,101,2014,2014-09-14 14:00:00,a,0,0.230085,6,1,18,3,3.0,1,D
5115,116,2014,2014-09-14 14:00:00,h,1,3.00775,19,9,14,7,4.0,0,L
5115,107,2014,2014-09-14 14:00:00,a,2,0.616984,7,3,21,7,4.0,0,W
5116,106,2014,2014-09-14 14:00:00,h,7,3.96571,22,11,16,6,0.0,0,W
5116,104,2014,2014-09-14 14:00:00,a,0,0.483421,13,2,12,1,1.0,1,L
5117,230,2014,2014-09-14 19:45:00,h,4,1.43019,11,3,24,5,3.0,1,L
5117,111,2014,2014-09-14 19:45:00,a,5,3.77794,12,8,12,4,1.0,1,W
5118,94,2014,2014-09-15 19:45:00,h,2,2.10454,14,5,9,10,4.0,0,W
5118,100,2014,2014-09-15 19:45:00,a,1,1.38681,18,4,12,5,2.0,0,L
5119,203,2014,2014-09-20 17:00:00,h,2,2.03766,8,5,20,3,4.0,0,D
5119,108,2014,2014-09-20 17:00:00,a,2,2.57707,17,5,9,7,1.0,0,D
5120,111,2014,2014-09-20 19:45:00,h,0,0.281427,10,3,9,3,2.0,0,L
5120,98,2014,2014-09-20 19:45:00,a,1,1.44109,14,4,18,4,3.0,0,W
5121,109,2014,2014-09-21 11:30:00,h,2,1.34921,10,4,17,4,1.0,0,L
5121,230,2014,2014-09-21 11:30:00,a,3,0.934229,12,4,21,5,4.0,0,W
5122,101,2014,2014-09-21 14:00:00,h,1,1.18602,9,4,11,3,2.0,0,W
5122,96,2014,2014-09-21 14:00:00,a,0,1.97129,18,7,19,7,1.0,1,L
5123,95,2014,2014-09-21 14:00:00,h,2,1.52229,7,3,16,0,1.0,0,W
5123,116,2014,2014-09-21 14:00:00,a,0,0.493968,9,2,13,6,1.0,0,L
5124,104,2014,2014-09-21 14:00:00,h,0,0.656603,14,5,19,3,3.0,0,D
5124,102,2014,2014-09-21 14:00:00,a,0,0.654804,12,3,23,7,2.0,0,D
5125,99,2014,2014-09-21 17:00:00,h,1,0.693168,9,3,12,0,1.0,0,W
5125,105,2014,2014-09-21 17:00:00,a,0,0.436016,9,3,12,9,3.0,0,L
5126,107,2014,2014-09-21 17:00:00,h,0,1.1469,23,6,10,4,1.0,0,L
5126,110,2014,2014-09-21 17:00:00,a,1,1.02956,16,6,23,7,4.0,0,W
5127,113,2014,2014-09-21 19:45:00,h,0,2.62344,22,4,15,11,3.0,0,L
5127,94,2014,2014-09-21 19:45:00,a,1,1.22043,11,2,8,1,1.0,0,W
5128,100,2014,2014-09-21 19:45:00,h,1,0.584764,13,2,16,5,2.0,0,D
5128,106,2014,2014-09-21 19:45:00,a,1,0.477134,13,3,9,2,4.0,0,D
5129,108,2014,2014-09-23 19:45:00,h,2,2.03406,13,6,13,3,2.0,1,D
5129,111,2014,2014-09-23 19:45:00,a,2,0.58264,15,6,21,5,3.0,0,D
5130,110,2014,2014-09-24 19:45:00,h,0,1.0464,18,2,13,11,2.0,0,D
5130,104,2014,2014-09-24 19:45:00,a,0,0.159402,5,0,12,3,2.0,0,D
5131,94,2014,2014-09-24 19:45:00,h,2,1.82598,17,7,13,7,2.0,0,D
5131,101,2014,2014-09-24 19:45:00,a,2,1.6167,16,9,15,4,2.0,0,D
5132,106,2014,2014-09-24 19:45:00,h,2,1.81087,21,6,13,6,1.0,0,W
5132,107,2014,2014-09-24 19:45:00,a,0,0.421513,13,2,14,13,3.0,0,L
5133,98,2014,2014-09-24 19:45:00,h,3,2.23177,29,13,10,6,0.0,0,W
5133,203,2014,2014-09-24 19:45:00,a,0,0.0127481,1,1,14,2,3.0,0,L
5134,116,2014,2014-09-24 19:45:00,h,1,0.775745,11,5,14,3,2.0,0,L
5134,113,2014,2014-09-24 19:45:00,a,2,1.296,12,4,11,6,2.0,0,W
5135,105,2014,2014-09-24 19:45:00,h,3,1.53135,17,8,11,6,1.0,0,D
5135,100,2014,2014-09-24 19:45:00,a,3,1.11014,10,6,10,4,4.0,0,D
5136,230,2014,2014-09-24 19:45:00,h,1,0.334683,6,4,15,6,2.0,0,L
5136,95,2014,2014-09-24 19:45:00,a,2,0.82541,12,4,12,9,3.0,0,W
5137,102,2014,2014-09-24 19:45:00,h,2,1.78275,16,4,25,6,1.0,0,W
5137,109,2014,2014-09-24 19:45:00,a,1,0.270687,5,3,27,1,3.0,0,L
5138,96,2014,2014-09-25 19:45:00,h,0,0.940274,22,4,18,7,3.0,0,L
5138,99,2014,2014-09-25 19:45:00,a,1,1.062,7,3,12,3,1.0,0,W
5139,95,2014,2014-09-27 17:00:00,h,2,2.69285,23,5,13,10,1.0,0,W
5139,94,2014,2014-09-27 17:00:00,a,0,0.353371,9,3,4,2,1.0,0,L
5140,107,2014,2014-09-27 19:45:00,h,0,1.01149,10,1,17,2,2.0,0,L
5140,98,2014,2014-09-27 19:45:00,a,3,2.69489,16,7,15,3,3.0,0,W
5141,104,2014,2014-09-28 11:30:00,h,0,0.759409,11,1,19,6,4.0,0,L
5141,105,2014,2014-09-28 11:30:00,a,1,1.39971,10,3,12,6,2.0,0,W
5142,113,2014,2014-09-28 14:00:00,h,1,1.04433,15,3,14,6,3.0,0,D
5142,110,2014,2014-09-28 14:00:00,a,1,1.37293,19,7,15,4,2.0,0,D
5143,203,2014,2014-09-28 14:00:00,h,1,1.13049,10,2,14,4,4.0,0,D
5143,111,2014,2014-09-28 14:00:00,a,1,0.876708,11,4,12,9,2.0,1,D
5144,109,2014,2014-09-28 14:00:00,h,1,0.837322,18,4,20,11,3.0,0,D
5144,108,2014,2014-09-28 14:00:00,a,1,1.67402,6,3,14,1,1.0,0,D
5145,106,2014,2014-09-28 14:00:00,h,1,1.30307,15,5,23,10,1.0,1,L
5145,116,2014,2014-09-28 14:00:00,a,4,3.32315,16,7,8,3,3.0,0,W
5146,101,2014,2014-09-28 19:45:00,h,0,0.203654,7,3,22,3,3.0,0,L
5146,102,2014,2014-09-28 19:45:00,a,1,0.252545,9,1,23,5,4.0,0,W
5147,99,2014,2014-09-29 18:00:00,h,4,1.05537,12,5,8,6,2.0,0,W
5147,230,2014,2014-09-29 18:00:00,a,2,1.86017,18,6,11,4,0.0,1,L
5148,100,2014,2014-09-29 20:00:00,h,0,1.5751,17,4,12,4,2.0,0,L
5148,96,2014,2014-09-29 20:00:00,a,4,2.43959,15,10,16,1,4.0,0,W
5149,109,2014,2014-08-30 17:00:00,h,0,0.502227,7,2,13,4,2.0,0,L
5149,98,2014,2014-08-30 17:00:00,a,1,2.37394,21,3,14,11,1.0,0,W
5150,95,2014,2014-08-30 19:45:00,h,2,2.24014,20,5,15,2,4.0,0,W
5150,110,2014,2014-08-30 19:45:00,a,0,0.377616,10,4,17,0,4.0,0,L
5151,107,2014,2014-08-31 17:00:00,h,0,0.880993,11,1,17,6,2.0,0,D
5151,94,2014,2014-08-31 17:00:00,a,0,0.727137,9,3,16,2,3.0,0,D
5152,111,2014,2014-08-31 17:00:00,h,3,2.01129,7,4,10,0,2.0,0,W
5152,96,2014,2014-08-31 17:00:00,a,1,2.03815,20,4,20,10,3.0,0,L
5153,100,2014,2014-08-31 19:45:00,h,1,0.922943,8,1,15,1,1.0,0,D
5153,102,2014,2014-08-31 19:45:00,a,1,0.803464,10,3,18,7,2.0,1,D
5154,203,2014,2014-08-31 19:45:00,h,1,1.09417,9,5,10,4,2.0,0,W
5154,230,2014,2014-08-31 19:45:00,a,0,0.438551,12,1,19,7,1.0,0,L
5155,101,2014,2014-08-31 19:45:00,h,1,0.520545,11,5,10,7,3.0,0,L
5155,105,2014,2014-08-31 19:45:00,a,2,1.79022,15,5,10,5,1.0,0,W
5156,104,2014,2014-08-31 19:45:00,h,1,1.08028,13,5,22,4,3.0,0,D
5156,116,2014,2014-08-31 19:45:00,a,1,0.852461,10,4,26,4,2.0,0,D
5157,113,2014,2014-08-31 19:45:00,h,0,1.09973,11,2,9,6,1.0,0,D
5157,106,2014,2014-08-31 19:45:00,a,0,1.31374,14,2,10,10,1.0,1,D
5158,99,2014,2014-08-31 19:45:00,h,2,1.68654,15,5,10,3,2.0,0,W
5158,108,2014,2014-08-31 19:45:00,a,0,0.68925,14,2,9,9,2.0,0,L
5159,124,2014,2015-05-02 14:30:00,h,3,2.46865,21,6,14,5,1.0,0,W
5159,133,2014,2015-05-02 14:30:00,a,2,1.13594,15,7,14,4,0.0,0,L
5160,131,2014,2015-05-02 14:30:00,h,2,1.52891,20,4,9,5,1.0,0,D
5160,128,2014,2015-05-02 14:30:00,a,2,1.41691,14,8,16,5,1.0,0,D
5161,121,2014,2015-05-02 14:30:00,h,0,1.43037,16,3,11,8,0.0,0,D
5161,134,2014,2015-05-02 14:30:00,a,0,0.292827,6,1,16,5,0.0,0,D
5162,120,2014,2015-05-02 14:30:00,h,1,1.6206,15,4,15,8,1.0,0,D
5162,129,2014,2015-05-02 14:30:00,a,1,1.17707,11,3,19,5,3.0,0,D
5163,123,2014,2015-05-02 14:30:00,h,1,2.86921,16,7,22,10,2.0,0,W
5163,132,2014,2015-05-02 14:30:00,a,0,1.2158,15,5,15,5,2.0,0,L
5164,135,2014,2015-05-02 14:30:00,h,1,1.70774,15,5,10,8,1.0,0,L
5164,205,2014,2015-05-02 14:30:00,a,2,1.3154,14,6,13,6,3.0,0,W
5165,119,2014,2015-05-02 17:30:00,h,2,1.12021,20,8,26,12,1.0,0,W
5165,117,2014,2015-05-02 17:30:00,a,0,1.20915,9,5,15,4,4.0,0,L
5166,125,2014,2015-05-03 14:30:00,h,1,0.667039,9,5,12,8,4.0,1,L
5166,118,2014,2015-05-03 14:30:00,a,2,0.602455,13,5,13,2,2.0,0,W
5167,122,2014,2015-05-03 16:30:00,h,1,1.09646,10,3,15,3,2.0,0,L
5167,130,2014,2015-05-03 16:30:00,a,2,2.19034,18,7,10,3,3.0,0,W
5168,118,2014,2015-05-08 19:30:00,h,1,1.56791,16,8,16,5,0.0,0,D
5168,135,2014,2015-05-08 19:30:00,a,1,1.88887,15,7,16,6,1.0,0,D
5169,117,2014,2015-05-09 14:30:00,h,0,1.17797,16,4,14,4,2.0,1,L
5169,121,2014,2015-05-09 14:30:00,a,1,2.58299,12,4,16,5,1.0,0,W
5170,129,2014,2015-05-09 14:30:00,h,2,1.78902,14,4,16,7,2.0,0,W
5170,122,2014,2015-05-09 14:30:00,a,0,0.135418,3,0,11,3,3.0,0,L
5171,130,2014,2015-05-09 14:30:00,h,3,2.05603,10,7,15,6,2.0,0,W
5171,119,2014,2015-05-09 14:30:00,a,0,0.58536,18,2,15,10,3.0,0,L
5172,128,2014,2015-05-09 14:30:00,h,1,1.17255,12,3,16,8,4.0,0,D
5172,123,2014,2015-05-09 14:30:00,a,1,0.490122,9,3,19,1,1.0,0,D
5173,132,2014,2015-05-09 14:30:00,h,3,0.906802,13,4,21,1,3.0,0,W
5173,120,2014,2015-05-09 14:30:00,a,1,0.788645,8,5,25,1,3.0,0,L
5174,133,2014,2015-05-09 17:30:00,h,2,2.70104,18,7,16,7,2.0,0,W
5174,125,2014,2015-05-09 17:30:00,a,0,0.278579,7,2,19,2,1.0,0,L
5175,205,2014,2015-05-10 14:30:00,h,1,1.26876,16,4,9,11,0.0,0,L
5175,131,2014,2015-05-10 14:30:00,a,3,1.68486,10,5,18,3,3.0,0,W
5176,134,2014,2015-05-10 16:30:00,h,2,1.52646,13,6,10,5,1.0,0,W
5176,124,2014,2015-05-10 16:30:00,a,0,0.236428,5,1,16,6,2.0,0,L
5177,124,2014,2015-05-16 14:30:00,h,1,1.05307,19,2,14,10,3.0,0,W
5177,205,2014,2015-05-16 14:30:00,a,0,0.87016,22,4,14,9,2.0,0,L
5178,119,2014,2015-05-16 14:30:00,h,2,1.17358,13,4,20,4,2.0,0,W
5178,120,2014,2015-05-16 14:30:00,a,0,0.692454,16,5,14,9,0.0,0,L
5179,131,2014,2015-05-16 14:30:00,h,2,1.65992,12,8,11,6,4.0,0,W
5179,129,2014,2015-05-16 14:30:00,a,1,1.77219,18,4,11,5,2.0,0,L
5180,121,2014,2015-05-16 14:30:00,h,1,1.03797,8,2,20,3,1.0,2,L
5180,128,2014,2015-05-16 14:30:00,a,2,0.466165,8,3,18,4,4.0,1,W
5181,125,2014,2015-05-16 14:30:00,h,2,1.67686,18,6,15,2,1.0,0,W
5181,134,2014,2015-05-16 14:30:00,a,0,1.01035,12,4,14,5,3.0,0,L
5182,123,2014,2015-05-16 14:30:00,h,0,1.20572,19,3,13,5,0.0,0,L
5182,130,2014,2015-05-16 14:30:00,a,2,1.45177,14,4,7,4,1.0,0,W
5183,122,2014,2015-05-16 14:30:00,h,0,1.08366,9,2,20,4,3.0,0,D
5183,132,2014,2015-05-16 14:30:00,a,0,0.0408065,1,0,26,4,5.0,0,D
5184,133,2014,2015-05-16 14:30:00,h,2,2.50374,22,11,10,9,1.0,0,W
5184,118,2014,2015-05-16 14:30:00,a,1,0.197392,7,1,21,2,5.0,0,L
5185,135,2014,2015-05-16 14:30:00,h,2,0.656099,9,3,16,2,1.0,0,W
5185,117,2014,2015-05-16 14:30:00,a,1,1.91964,19,6,15,10,0.0,0,L
5186,134,2014,2015-05-23 14:30:00,h,2,0.909494,12,3,14,4,0.0,0,D
5186,131,2014,2015-05-23 14:30:00,a,2,2.05941,15,5,11,8,0.0,0,D
5187,118,2014,2015-05-23 14:30:00,h,2,1.10308,10,4,16,3,1.0,0,W
5187,124,2014,2015-05-23 14:30:00,a,0,1.09683,12,4,18,6,2.0,0,L
5188,132,2014,2015-05-23 14:30:00,h,2,1.11352,8,3,20,3,2.0,0,W
5188,119,2014,2015-05-23 14:30:00,a,1,0.836413,18,7,14,8,0.0,0,L
5189,128,2014,2015-05-23 14:30:00,h,2,0.593454,11,6,16,3,3.0,0,W
5189,135,2014,2015-05-23 14:30:00,a,1,0.661015,10,4,15,5,2.0,0,L
5190,120,2014,2015-05-23 14:30:00,h,2,0.893112,16,5,14,1,2.0,0,W
5190,122,2014,2015-05-23 14:30:00,a,1,0.485545,4,1,18,2,2.0,0,L
5191,130,2014,2015-05-23 14:30:00,h,1,1.32784,10,3,13,1,4.0,1,L
5191,121,2014,2015-05-23 14:30:00,a,3,0.664595,15,4,17,6,2.0,0,W
5192,117,2014,2015-05-23 14:30:00,h,2,2.34132,20,7,11,5,0.0,0,W
5192,125,2014,2015-05-23 14:30:00,a,0,0.328659,7,5,11,3,0.0,0,L
5193,129,2014,2015-05-23 14:30:00,h,3,2.90398,23,8,11,9,0.0,0,W
5193,123,2014,2015-05-23 14:30:00,a,2,0.964946,8,5,3,1,0.0,0,L
5194,205,2014,2015-05-23 14:30:00,h,1,0.538797,15,5,12,2,2.0,0,L
5194,133,2014,2015-05-23 14:30:00,a,2,2.42856,18,3,18,8,2.0,0,W
5195,123,2014,2015-04-04 14:30:00,h,0,0.718931,15,5,23,3,4.0,0,D
5195,125,2014,2015-04-04 14:30:00,a,0,0.92075,15,3,16,2,2.0,0,D
5196,132,2014,2015-04-04 14:30:00,h,2,1.03699,14,7,17,4,2.0,0,D
5196,128,2014,2015-04-04 14:30:00,a,2,1.33074,15,6,24,9,3.0,0,D
5197,135,2014,2015-04-04 14:30:00,h,1,0.504147,11,4,8,5,3.0,0,W
5197,134,2014,2015-04-04 14:30:00,a,0,0.844825,19,5,16,7,2.0,0,L
5198,120,2014,2015-04-04 14:30:00,h,1,2.32046,22,6,14,5,3.0,0,L
5198,130,2014,2015-04-04 14:30:00,a,4,3.20249,12,7,9,3,2.0,0,W
5199,119,2014,2015-04-04 14:30:00,h,4,3.81979,25,9,10,7,3.0,0,W
5199,118,2014,2015-04-04 14:30:00,a,0,0.35348,4,1,17,2,2.0,0,L
5200,131,2014,2015-04-04 14:30:00,h,3,3.74206,23,9,14,8,1.0,0,W
5200,133,2014,2015-04-04 14:30:00,a,1,1.92469,13,5,16,7,2.0,0,L
5201,129,2014,2015-04-04 17:30:00,h,0,0.51879,15,2,16,2,2.0,0,L
5201,117,2014,2015-04-04 17:30:00,a,1,0.759126,7,2,19,1,3.0,0,W
5202,121,2014,2015-04-05 14:30:00,h,0,0.927284,21,3,22,4,3.0,0,D
5202,124,2014,2015-04-05 14:30:00,a,0,0.933294,18,3,23,4,3.0,0,D
5203,122,2014,2015-04-05 16:30:00,h,2,1.84498,13,5,18,3,1.0,0,W
5203,205,2014,2015-04-05 16:30:00,a,0,0.563136,8,2,19,2,4.0,0,L
5204,128,2014,2015-04-10 19:30:00,h,1,1.67956,11,5,18,10,3.0,0,D
5204,122,2014,2015-04-10 19:30:00,a,1,0.358149,9,3,10,2,1.0,0,D
5205,117,2014,2015-04-11 14:30:00,h,3,2.15165,19,10,14,3,1.0,0,W
5205,132,2014,2015-04-11 14:30:00,a,0,0.243596,4,1,18,0,3.0,0,L
5206,124,2014,2015-04-11 14:30:00,h,0,1.06643,21,6,15,8,2.0,0,D
5206,135,2014,2015-04-11 14:30:00,a,0,1.26863,10,3,20,6,3.0,0,D
5207,130,2014,2015-04-11 14:30:00,h,3,2.08503,12,7,10,6,1.0,0,W
5207,129,2014,2015-04-11 14:30:00,a,1,0.699622,17,3,6,6,0.0,0,L
5208,125,2014,2015-04-11 14:30:00,h,2,2.21349,8,2,17,4,1.0,0,L
5208,119,2014,2015-04-11 14:30:00,a,3,0.970257,9,5,22,2,2.0,0,W
5209,205,2014,2015-04-11 14:30:00,h,2,2.35597,14,4,14,6,1.0,0,W
5209,121,2014,2015-04-11 14:30:00,a,1,0.637449,16,5,21,7,2.0,0,L
5210,118,2014,2015-04-11 17:30:00,h,0,0.141435,5,0,17,3,3.0,1,L
5210,131,2014,2015-04-11 17:30:00,a,2,2.16383,15,8,10,5,1.0,0,W
5211,134,2014,2015-04-12 14:30:00,h,3,2.55523,18,6,15,3,4.0,1,W
5211,120,2014,2015-04-12 14:30:00,a,2,2.32029,24,8,21,3,2.0,0,L
5212,133,2014,2015-04-12 16:30:00,h,3,2.35291,15,3,13,9,1.0,1,W
5212,123,2014,2015-04-12 16:30:00,a,2,0.448325,12,3,14,3,3.0,0,L
5213,132,2014,2015-04-17 19:30:00,h,0,1.45853,18,5,17,8,3.0,0,D
5213,130,2014,2015-04-17 19:30:00,a,0,1.06606,11,4,13,5,2.0,0,D
5214,135,2014,2015-04-18 14:30:00,h,2,1.28235,25,10,15,10,1.0,0,L
5214,125,2014,2015-04-18 14:30:00,a,3,2.30496,12,5,9,5,1.0,0,W
5215,120,2014,2015-04-18 14:30:00,h,0,0.668652,8,1,16,1,3.0,0,L
5215,117,2014,2015-04-18 14:30:00,a,2,1.52453,21,5,21,10,3.0,0,W
5216,122,2014,2015-04-18 14:30:00,h,0,1.06799,10,4,9,8,0.0,0,D
5216,134,2014,2015-04-18 14:30:00,a,0,0.54042,7,2,14,11,1.0,0,D
5217,129,2014,2015-04-18 14:30:00,h,3,3.20767,22,8,14,5,1.0,0,W
5217,205,2014,2015-04-18 14:30:00,a,0,0.123904,2,0,7,3,0.0,0,L
5218,119,2014,2015-04-18 14:30:00,h,4,2.60733,25,10,14,11,1.0,0,W
5218,128,2014,2015-04-18 14:30:00,a,0,0.326006,5,1,23,0,3.0,0,L
5219,121,2014,2015-04-18 17:30:00,h,2,1.14401,12,4,21,2,2.0,0,W
5219,133,2014,2015-04-18 17:30:00,a,1,2.41152,16,7,16,6,4.0,0,L
5220,123,2014,2015-04-19 14:30:00,h,1,1.3478,11,5,12,3,1.0,0,W
5220,118,2014,2015-04-19 14:30:00,a,0,0.433841,8,2,22,0,3.0,1,L
5221,131,2014,2015-04-19 16:30:00,h,1,1.08185,26,9,17,7,2.0,0,D
